POLICY_ID,PREMIUM,AGENT_NAME
POLICY-de502a5a-f83d-41d3-8844-e16da63d9052,9482.62,Adam Henry
POLICY-de60f74f-1624-4843-b1dc-80eff3e0c8be,11615.5,Joseph Padilla
POLICY-de679338-a72a-414c-ab62-dcf293d0feb3,6926.8,Nancy Jones
POLICY-de710595-db09-48f2-a832-a49a2a26e25c,4115.57,Robert Williams
POLICY-de75b29d-6c7a-41b1-88ef-e15a96b02bee,740.42,Dorothy Henderson
POLICY-de7a9ee6-6fbd-42fd-97d8-a0f3af41e47a,9102.13,Jill Cook
POLICY-de8413bd-d1ca-4d40-bc20-c2caba8d3785,8013.29,Matthew Coleman
POLICY-de87b45e-ca6b-4975-b88e-184b26b24da7,2417.23,Brett Willis
POLICY-de8a0934-7d2d-4ec8-b928-ae3c9df6bdd2,1269.62,Annette Wade
POLICY-de8a5c78-a70d-404b-8f9c-146b2fae1253,3457.97,April Clarke
POLICY-de8b0b18-badd-4cce-9184-007db597c53f,1910.25,Amy Rivera
POLICY-de8cd438-fe83-4cd7-a777-d27d952e25af,2797.5,Thomas Pham
POLICY-de90ff20-da21-49b7-ac47-06c53ce42551,6268.75,Laura Williams
POLICY-de926dce-18a7-41cf-b99a-3458c67c0e47,14412.74,Brenda Clark
POLICY-dea1dd3b-124b-41fb-a7c2-19226cda4da3,2621.51,Michael Price
POLICY-dea7b0a9-d213-46b5-903b-90600cc76294,1968.06,Jason Fuller
POLICY-dea7b1cf-3685-4497-8e8c-16f621bfbfc1,3193.84,Ashley Nguyen
POLICY-deb94de3-742f-4fb8-a86f-1e4f8e21d715,7867.43,Jordan Horn
POLICY-dec0ab5f-93c4-4efd-961f-321568182e2a,1752.47,David Velazquez
POLICY-decc6e22-8ea8-4204-afba-f0cc0b2cbec0,7098.16,Chad Silva
POLICY-ded000f4-e474-419e-80b9-e248331b9a7c,15324.21,Alexander Hill
POLICY-ded1bbb0-a3f0-4d55-8a75-2f22065b7eb9,6808.52,Kevin Harvey
POLICY-dedac127-f079-4845-892d-0d14a005aa17,8414.36,Dominic Hart
POLICY-dedbddd2-b924-47bd-8281-d89400a870b1,17518.07,Megan Smith
POLICY-dee14a55-7a78-45d2-b4e7-d777a0f7c5c3,1098.74,Cody Harrell
POLICY-dee1f102-4b0d-425f-892a-9014c28d4c7b,9983.78,Barbara Casey
POLICY-dee8670d-efcc-41b1-88ae-a12c4b03a93b,11057.05,Allison Rodriguez
POLICY-defc8bfc-0589-452a-8339-5678e8f74194,3003.67,Gavin Caldwell
POLICY-df047de0-1187-44b5-8a3a-a349a47df959,5787.88,Jonathan Coffey
POLICY-df0875e2-370d-4f61-a7b7-42df426cde6a,1941.7,Cynthia Miller
POLICY-df0ec483-aa62-4f58-b066-3c75b68764d0,13233.74,Andrea Bridges
POLICY-df0f6edf-1c53-4b81-86ec-e18aa0d060c7,4128.36,Gina Smith
POLICY-df12e750-de54-4c47-9cf1-7ca03610b071,17650.51,Ryan Hanna
POLICY-df20fa0b-37bf-4e8b-9fcb-d0c12ae7cab9,4382.11,Rachel Wright
POLICY-df29c2e6-5745-439f-a6ba-a4343fe41420,11614.12,Gabriella Bullock
POLICY-df2a194e-2626-4681-8e11-bdc8bcb447a9,2480.71,Katherine Morgan
POLICY-df2b7d6f-897d-4579-95f1-0f2393898b57,7419.56,Tamara Santos
POLICY-df2da172-3f51-446a-a500-8d007ba57027,1132.84,Nancy Jones
POLICY-df37391b-5d89-4e44-8b72-03b88fb6425e,799.23,Brian Lara
POLICY-df3a3f96-62e6-4b37-94c8-c1c50c4cd215,9115.07,Danielle Callahan DDS
POLICY-df3b78e0-b62b-42a9-a665-e7764d4d5901,2561.07,April Mullins
POLICY-df3cb9aa-b4d5-4803-a147-26b6d9097931,5374.88,Tara Barrera
POLICY-df444629-bc74-4111-a211-e5d4e17f5b60,1629.28,Tamara Smith
POLICY-df484148-aac1-44a6-8ac9-80decbcad914,6716.2,Carla Frederick
POLICY-df526075-78b0-4890-b281-026ce43e2947,2055.36,Dustin Carter
POLICY-df5423f1-00cb-4046-be09-d51192e7fefb,17295.48,Claudia Copeland
POLICY-df544da2-b5a4-4f29-b763-168f6ad4f947,5891.18,Peter Rhodes
POLICY-df555ef4-c117-402a-aa04-ed6dd33263be,1504.16,Tamara Santos
POLICY-df5f3bdd-e83e-41bc-9328-3a48be67d05e,1889.08,Eric Hutchinson
POLICY-df63d550-e0a0-4dfc-85a1-3bfac9738114,2976.17,Mary Thomas
POLICY-df63dc65-8330-45ae-a910-93dc4b733e30,3768.8,John Pace
POLICY-df642110-752d-4a92-86bb-1209a1016162,2272.52,Angela Edwards
POLICY-df6d1998-41e6-4411-b3eb-289fbd8a6c40,3360.78,Jennifer Walker
POLICY-df75c2b0-2bee-422c-bccc-9a98a20b17d2,5343.63,Joseph Jones
POLICY-df75e3af-576f-4d55-81ad-d72058f3e623,17841.96,Sarah Flowers
POLICY-df78f6bc-b2db-4645-96af-979abc93671f,3498.17,Martin Curry
POLICY-df7a0970-80f2-4d36-87e5-e727e1b48222,6570.4,David Velazquez
POLICY-df7c0de0-1315-48dc-aa9c-9e95b6572a22,3805.85,Tina Coleman
POLICY-df7df6e1-ab11-4559-8d62-2b7c86a26d1d,14357.41,Brian Wilson
POLICY-df7e01b9-203b-4e56-94bc-587999503ac2,12657.67,Herbert Garcia
POLICY-df7ec1cd-b322-41ff-8d39-ed6760171c5a,1725.03,David Stevenson
POLICY-df84b4ea-9a6e-479c-a61d-632bd3beb6b3,2360.01,Victor Mora
POLICY-df8a930b-d6f8-4416-a339-8296a7336421,2329.05,Nancy Williams
POLICY-df8aabe0-8045-44d7-a179-9a366d9002b5,11909.44,John Wright
POLICY-df8f6f0d-1c8d-446c-a6cc-e45890e934e2,9111.04,Robert Dominguez
POLICY-df9971db-c5f0-47cd-8d7d-350821fe6ab6,3177.41,Ethan Miller
POLICY-dfaf406d-c4e9-412e-ade6-b70981555b0f,4993.56,Kyle Stewart
POLICY-dfb7ea49-06ad-4453-b9d3-ef88c1f8c30d,5201.41,Jennifer Ewing
POLICY-dfbbc8c4-0587-47ae-b9f8-f6656e02835d,4648.42,Scott Marks
POLICY-dfbeffa5-cb7d-4903-b36a-03a41c1194ef,2519.36,Allison Lara
POLICY-dfc191f6-55fc-48e9-b5f8-eb64a40e7ae8,14146.68,Mr. Ruben Lane
POLICY-dfcd2c79-4c04-4459-b8ef-f032e4320155,14016.28,Jason Fuller
POLICY-dfd0a636-a03f-4202-b03a-4816edeacac2,1912.52,Scott Marks
POLICY-dfd3ca77-4ba2-4e47-ba0e-1ff301466beb,14152.08,Matthew Coleman
POLICY-dfdd52f8-6a7e-429f-86ae-7e00483880c9,1143.51,Maxwell Griffin
POLICY-dfe6302d-8d64-4820-b408-6648d7ed239c,2225.96,Jessica Adams
POLICY-dfe99ccd-284f-482a-bad4-a0066814f781,13042.95,Michelle Garcia
POLICY-dfea61cf-48d0-400a-aefc-3c31188f0262,12156.33,Richard Roberts
POLICY-dfeaaa82-5e66-448c-b2b4-df8107e38d7f,6915.33,Catherine Williams
POLICY-dfec1c6e-7d8f-4062-8424-0ccd9720cccb,18476.69,Sheena Prince
POLICY-dffc8fd2-1396-4671-8513-3c886403b0e8,8264.72,Charles Ball
POLICY-e027a5e3-e6ad-4dba-ac18-da2f92aeb700,7025.38,Eric Hutchinson
POLICY-e037b633-6230-4fef-bfe5-7807f782ae3d,5982.51,Richard Hayes
POLICY-e042105b-babd-4095-b582-8cd8352afcc4,12408.8,Brett Willis
POLICY-e04fed45-410c-4c00-bf14-634c13c7d098,8106.28,Cody Harrell
POLICY-e0501cc8-6deb-4701-8368-3fd9155d6cda,7769.62,Allison Rodriguez
POLICY-e0517530-f896-4f40-8cd4-3e771ef281d8,3583.1,Justin Clark
POLICY-e0519899-63f3-421b-922f-40b866fd24c3,2472.58,Thomas Vega
POLICY-e056cfdd-a6a7-4f4c-9d19-337ef350fd24,14747.81,Michael Price
POLICY-e05c1608-3bb7-46e6-87de-4679a1c36aa9,14560.76,Steven George
POLICY-e061b8e8-b9c5-4135-88f3-ac9b42c8468c,7445.76,Nancy Williams
POLICY-e06b135e-4565-4fa8-98de-b355e8837873,6874.27,Holly Walker
POLICY-e06f88e0-9245-49e5-b0ee-ff86b456de4a,3220.39,Tamara Santos
POLICY-e07490a5-f9da-46a7-b40a-918b37845d80,8680.08,Kristopher Rivera
POLICY-e0776ec1-9597-4ffd-9dcf-21a57513c2f5,9190.4,Miss Rhonda Bell
POLICY-e079e928-4bb8-4cd7-b4da-73e195cec34c,5699.25,George Compton
POLICY-e07ae2a7-9bc2-46ae-b5d0-5a58c87be1ae,3759.89,Sarah Flowers
POLICY-e07f0b55-a8da-44fe-8355-8cdf730c7ab1,17120.9,Joshua Suarez
POLICY-e08c559b-4f27-4bc0-85c0-9e2508e297de,2750.37,Monica Randolph
POLICY-e096dfa6-4ac3-4971-9ba2-aca54dbb8068,19406.73,Scott Macias
POLICY-e09aa885-fa91-4292-85c4-427f2b1f4329,3685.96,Ethan Walker
POLICY-e0a18cc7-3d84-4efd-a702-dfea85d945bf,4480.17,Heather Young
POLICY-e0aad407-a84c-4bea-b5f2-4fea8d74d8cd,11180.36,Mr. James Cooper
POLICY-e0b7817f-5c4e-45fc-a282-a8442b12897f,11026.36,Barbara Chen
POLICY-e0b98b7e-6677-4fd8-946d-4b2fbcada9ff,2926.69,Deanna Maldonado
POLICY-e0c4a253-820c-407b-a7e1-be1b38f6f37a,4597.61,Laura Wheeler
POLICY-e0c9599d-66b1-4ac9-a3cf-9c67939ee4c5,11608.98,Mark King
POLICY-e0caacfa-7280-44d6-9c95-f0a8b62bfda1,13125.55,Marcus Mcconnell
POLICY-e0de4c63-92e7-4e98-8189-05af506bd507,1698.97,Timothy Webster
POLICY-e0e115ca-b293-4fcc-8075-d363bb9c5ca4,2772.34,Devin Chavez
POLICY-e0e32ced-75ff-4151-bd79-de53462884e5,4824.66,Holly Peterson
POLICY-e0e3c974-6991-4c34-acfb-a325ba504812,2991.62,Tyler Garcia
POLICY-e0e792d2-13a5-4e4b-bd7f-f107e7efd9ab,13344.66,Daniel Smith
POLICY-e0ee297c-7635-4f66-9580-15cd4a098986,9150.61,Daniel Johnson DDS
POLICY-e0f28433-7196-42f6-8a36-2abea09f5556,9049.09,Cheryl Benjamin
POLICY-e0fa571c-daa5-48f4-89ac-a5ba466e2965,4473.81,Dana Brock
POLICY-e10703c6-e5c4-4520-837d-7bf37114f829,15391.62,Paul Kim
POLICY-e114ef89-0ede-4239-a434-54a1b010f789,4878.17,Jason Parker
POLICY-e11548a0-5800-41f6-b6c4-1e61c9a80026,3075.33,Melanie Hardy
POLICY-e121a46e-faaa-433b-bbeb-dba8df346dad,4454.77,Sarah Flowers
POLICY-e135a1af-4a3e-49fb-859a-d98575b7206a,8157.74,Rodney Richardson
POLICY-e138f07a-e94a-4123-9005-fde6428e96e9,7080.66,Robert Kim DDS
POLICY-e13eb64c-d1dc-46d2-b4ef-46e8bfb7154f,4126.27,Richard Delacruz
POLICY-e142be48-21e6-4758-b613-432393c5e850,18884.7,Michelle Simpson
POLICY-e145d048-c245-4cb6-a8af-6d44aa79972c,6354.28,Stephanie Smith
POLICY-e14aa316-feda-4ced-894f-c4961a4e8650,4791.19,Ryan Cunningham
POLICY-e152ca66-3c54-47e5-89c4-feeae1774bc9,6177.49,Michael Henry
POLICY-e15e3fb2-83fa-4522-891e-8ab3397f8c34,4917.61,Kimberly Allen
POLICY-e15f0cfa-2bc2-4255-97b3-0b5f492986d6,2014.58,Sheena Prince
POLICY-e17a2406-8ba2-4f3c-ad85-582c22c1d574,5100.74,Thomas Torres
POLICY-e181542c-943b-4cfa-a04e-b5f3a15fc735,8442.38,Michael Gibson
POLICY-e18183ca-c365-4637-ac63-e5bea71bf589,14309.42,Claudia Copeland
POLICY-e1899af1-95b3-4705-85c0-562c3f2f6b7a,2022.68,Nancy Jones
POLICY-e18b2cb9-9570-4d7f-b15d-454c5bbfe565,17710.61,Jessica Becker
POLICY-e19aacc2-e7e4-4413-a633-af00613da28d,2752.98,Jesse Hamilton
POLICY-e19bfc2a-64dd-4fc8-833d-574a57de0594,7225.48,Natalie Santos
POLICY-e1a2dcbe-56fa-4d25-8d23-b744a27ea077,4171.66,Melissa Horton
POLICY-e1a4b3e7-ac4a-4bb2-bcf2-6c346aa57cfe,3698.63,Timothy Webster
POLICY-e1a8ddfe-4c19-4267-a89a-51e75d037041,6443.36,Kathleen Griffith
POLICY-e1ab69fb-98c8-40bd-9867-37b5c399ad8f,14040.66,Scott Marks
POLICY-e1affd8f-2bff-4609-9395-e4df45bca6f3,12527.22,Devin Chavez
POLICY-e1b9a517-4474-4c0e-b5e5-d0b68f51e181,2223.12,Michael Rowland DVM
POLICY-e1ba255c-d522-4506-af6d-b4379e43c1e3,1781.71,Gregg Kelly
POLICY-e1c137ea-b88b-4804-9d96-dd99c8ffc093,12265.73,Steven Huang
POLICY-e1ce7445-b384-43b1-b945-04d5d4d05823,8149.23,Kimberly Pennington
POLICY-e1cf5231-332e-4b6f-8844-cecd43375ad2,12152.17,Allison Lara
POLICY-e1da9372-5649-414c-87f8-96c482190f16,2793.58,Jennifer Reynolds
POLICY-e1db28d2-1a13-46ab-9921-21397a46810f,18497.1,Heather Young
POLICY-e1ddd410-fe3f-48da-839d-b17341df0443,12272.51,Deanna Maldonado
POLICY-e1e5448f-91fe-40d4-91c5-494aa2a826f2,15447.15,Erin Ramos
POLICY-e1e8358e-9bd6-4c12-9926-2a9b8c72dee8,3083.9,Chloe Rodriguez
POLICY-e1fbf5c0-64a4-447f-a6a7-43764663a71d,3452.63,Kelly Fleming
POLICY-e20409d9-6da7-406a-959b-5afbac9df454,14941.75,Paul Spencer
POLICY-e20844aa-3d67-4814-90c2-f5b8a961e725,13427.95,Cindy Whitaker
POLICY-e20bb72e-634a-4be6-ae41-6e8debd32bfc,9949.07,Reginald Clark
POLICY-e2100389-6e23-405f-8acb-009ba32915bd,4840.35,Tamara Rivera
POLICY-e21579f3-fcde-4981-b188-1d304ca8d715,1610.54,Peter Rhodes
POLICY-e21b9cac-5a41-488e-bffa-4cad8abd7367,5228.39,Suzanne Miller
POLICY-e22f2289-7a9a-44c9-ac26-fdf5b4bac619,2087.79,Mark Brown
POLICY-e234012a-5061-4783-bbe3-373e4df4c681,1466.06,Erica Davis
POLICY-e23ac8b8-f91b-4e59-bfd6-510d6579158e,8633.99,Joan Adams
POLICY-e244e4a0-fb7e-4c28-b493-307496c851dd,6027.09,Jennifer Travis
POLICY-e24a69d2-d80a-4ecd-a9ad-3e2efc59e793,8107.99,Alexander Hill
POLICY-e24b3764-d070-48c1-b014-cde12bf9ec8c,3437.1,Daniel Johnson DDS
POLICY-e24d02f3-f173-43d9-8b55-f51a3000d34b,11806.2,Victoria Long
POLICY-e24f99fa-93a5-47a0-9263-4c7947e87151,15593.67,Michele Mason
POLICY-e257cd09-6fb4-4317-833a-96bfb752e711,12928.43,Tara Shah
POLICY-e258d5a1-3d48-4853-8b57-24b21ba4d223,2027.68,Anthony Fuentes
POLICY-e25a95b6-656f-4612-bc8d-86418a409970,9637.91,Todd Mack
POLICY-e25e9dcb-8322-4900-8d08-3cdf680d55aa,7098.95,Barbara Sanders
POLICY-e26112a0-cd6c-4b5d-9c6d-3b1481ce9003,4777.96,Nicole Washington
POLICY-e265c5a8-da91-40fe-ab4a-3c33f86e9a57,686.39,Joseph Jones
POLICY-e278d9c5-4ace-4098-b438-41f911ec3f5f,4561.18,Anna Jones
POLICY-e27e00b6-d60f-47b7-8ffc-61f37516cef1,8304.4,Bryan Frank
POLICY-e27f05e9-5520-4dea-8054-d7c1fbd71492,12017.87,Erica Davis
POLICY-e287cb8b-e727-4ffb-8a8b-e496990fda4b,3720.24,Jennifer Ewing
POLICY-e2906f39-04b8-40c1-b6a0-de521c67c244,3829.43,Richard Hayes
POLICY-e2908bb0-0ca5-4ff4-bd17-2d823bd6ea4c,5177.93,Travis Roth
POLICY-e2942928-4ea7-43d7-9600-f494fba9aac8,4215.63,Steven George
POLICY-e29520c4-65ed-45cc-a628-7062542dadcd,5490.52,Richard Casey
POLICY-e29ab33c-dada-4c14-80bb-0cae287ef3bb,11877.38,Jennifer Reynolds
POLICY-e29d814d-8f36-4bf3-ab7c-c4ee9cb640a1,4293.36,Gregory Johnson
POLICY-e2ba621c-d8c6-4bd6-85a1-a2d1dc7f60b0,1487.92,Jose Brooks
POLICY-e2c2a06e-e951-4b1a-9241-64e71fc83df9,2374.72,Nancy Jones
POLICY-e2c78770-a2cb-4ef7-96ea-6945354bd772,9786.32,Barbara Perez
POLICY-e2ccdc9b-a7fb-4569-a7ed-a365bac857dd,1042.66,Richard Hayes
POLICY-e2d54180-0c3b-42e9-9faf-06d8d7254c4c,2108.21,Debra Dawson
POLICY-e2d72947-7b50-4492-9a78-5fa57844d7ea,2513.97,Tyler Jones
POLICY-e2da6c89-ecd4-4730-acef-cd41c2738704,3072.73,Steven Huang
POLICY-e2dba0d6-2cf4-41a5-aa31-475d75de3761,4288.48,David Velazquez
POLICY-e2ded8d5-53d5-4f41-a895-748cdbe6fbdf,4145.19,Ryan Cunningham
POLICY-e2e034cb-b701-4486-9f42-9c5eb14d4c88,4920.03,Jared Schneider
POLICY-e2e33f26-7e04-4f9f-9ae6-81f72ad8da9e,3056.88,Tamara Smith
POLICY-e2e46d80-7b21-4605-91e6-1095b119e893,7192.93,Cassandra Schwartz
POLICY-e2f38b67-7069-4c58-abc6-9df0ed3b959b,10898.29,Holly Peterson
POLICY-e2f434cc-6791-4dac-b0c5-a6c76e0fefb7,7251.25,Lisa Stewart
POLICY-e2fd60df-4e16-4cc0-a163-27f923492ce1,18764.29,Michele Mason
POLICY-e3010785-5985-4176-bce5-fa2a0999afe1,4926.33,Crystal Mcgee
POLICY-e312f8b3-b518-4abc-bf3e-ce65e5a74db4,2205.52,David Novak
POLICY-e316671b-bd69-4e35-a7aa-48b59d320568,7601.23,James Lopez
POLICY-e322d90d-3c3f-45dc-a7c6-c0c3595545bf,5402.78,Holly Ward
POLICY-e32f2dd2-8f88-47e6-993b-5fa34d8a313f,3472.44,Richard Delacruz
POLICY-e3355bdd-a2da-47dc-bdd1-bf0d4b5d75a4,4910.93,Michael Sosa
POLICY-e3368909-6c68-4f50-9c9b-5fe6797e56c9,9285.28,William Garcia
POLICY-e3410067-53fc-433b-9f10-f24692bb607e,19843.7,Tara Barrera
POLICY-e346c8e0-1f15-4ed6-9eed-91ab9c653ee7,1615.94,Rachel Wright
POLICY-e349428e-e7ba-4d13-a6b2-2ffe63c7b0e9,6368.12,Joan Adams
POLICY-e34bab35-3c66-491c-9aae-2c414d2114a6,5377.78,Mary Thomas
POLICY-e34c5775-d1b1-4a1a-acb2-99f372a8d222,2520.84,Gregory Jones
POLICY-e3525d4e-fa30-4667-add1-dfbc5607ed1e,12350,Michael Martin
POLICY-e356a045-9c76-43df-9908-463809a1ca0c,15159.66,Jordan Horn
POLICY-e358a2b3-e296-4893-8261-7403ce93c659,2115.64,Kenneth Wade
POLICY-e36028c9-4208-43f5-b25c-474a5b6e5f50,4623.85,Jason Fuller
POLICY-e3671223-7233-4ccf-b63a-6cc6b0960375,11237.35,Amy Rivera
POLICY-e36d5a66-332b-4639-9ae1-c32416fdbc7a,9614.04,Robert Barrera
POLICY-e375b937-d803-4db4-8d8e-aff50b85c75a,6165.04,David Cruz
POLICY-e376d678-66bd-4086-9f36-ab8de315bad7,2647.12,Amanda Perkins
POLICY-e378b5ad-b1ee-46e8-a3cf-f201dc103028,5791.66,Ronald Thompson
POLICY-e378b73c-8d9e-49ab-a4b1-f10fa63b0790,12149.29,Cheryl Peterson
POLICY-e3820acb-d961-48c9-88e8-1c012abbd073,1294.21,Angela Edwards
POLICY-e383f33e-3a0e-4531-b9ae-33e606743605,1645.09,Nicole Washington
POLICY-e386b9c1-e871-4b44-b47f-fdf91248670a,6860.18,Tracy Williams
POLICY-e38a4b17-73e2-426c-9ae5-46ac37ba65a2,16843.92,Jennifer Travis
POLICY-e38a60e0-ed66-4399-9e03-15310dcc53ba,3652.01,Lisa Stewart
POLICY-e38d7756-5eae-433f-9aa1-da7d562f833e,6824.96,Ronald Thompson
POLICY-e393b35e-4a11-46fc-8dde-ec9bd5b05ab3,1215.27,Taylor Munoz
POLICY-e39628c2-3585-4a2c-82c2-ac95aa1bbd22,6537.04,Daniel Johnson DDS
POLICY-e39da80f-571a-4e0d-90b4-996de966f697,3767.08,Stephanie Stewart
POLICY-e39e98b6-463f-4e7f-a90f-1e3c9f40b916,12010.26,Deanna Maldonado
POLICY-e3aff2d8-0108-4b41-ab7d-203f5a4b3770,6602.57,Brian Lara
POLICY-e3affe45-ca24-45c3-8c71-86bbf2669d3c,2241.83,John Pace
POLICY-e3b0ef57-b6ae-4645-9d76-573fe2af9d22,14557.33,Angela Lopez
POLICY-e3be9d48-5574-4ffa-bd80-348ee9635319,6391.21,Danielle Callahan DDS
POLICY-e3bfb5d0-9a05-4795-838f-f0a6bcabf451,6687.46,Colleen Hill
POLICY-e3c120f7-f781-480e-9b1d-4440d5017f7b,9207.88,April Fritz
POLICY-e3c1add3-a1bb-42a7-b662-ffa69973df5e,4372.68,Nancy Jones
POLICY-e3c25461-cef3-4353-851b-c9acc22662e1,3828.31,Jessica Robinson
POLICY-e3c75d07-300e-47eb-bb73-6dff73b21e4b,3021.63,Ashley Rodriguez
POLICY-e3c88bb1-fbf8-4f1c-8d67-ed02af7ad99e,8522.65,Jeremiah Smith
POLICY-e3cad1ca-5beb-42c1-bb06-c47509b3ac6d,11137.69,Gregory Jones
POLICY-e3d06afa-e863-4ba6-82b0-8a6dc2d1a0dd,8231.85,Michael Rowland DVM
POLICY-e3d3e78a-9d38-4881-a1b6-dbcd93a5b15f,3407.35,Michael Sosa
POLICY-e3d6a5e3-6d41-459c-90af-bdaa2031871a,3563.44,Paul Kim
POLICY-e3d6d2a4-1197-4790-9a6f-3db95931e590,5214.78,Jason Cook
POLICY-e3dbcd5a-491b-4331-8b8f-bfaa2678c631,6668.35,David Anderson
POLICY-e3de0630-abdb-43a1-a805-759ce9a92952,1834.4,Eric Hutchinson
POLICY-e3e2c22b-cd89-46c3-aedb-2fe88909177c,833.77,Dennis Martinez
POLICY-e3e2cbfe-265c-430f-9b80-c58e4b8bab58,2989.99,Allison Rodriguez
POLICY-e3f35c68-f314-40c4-bcbb-2869e8df135b,3965.92,Kathy Gutierrez
POLICY-e3f4c5e5-e466-4870-be7c-a8e2537744c2,6256.21,William Carroll
POLICY-e3f563aa-e76d-49ab-be54-a5ed67b00c5a,10020.78,Anthony Fuentes
POLICY-e3f6f59a-7088-4f01-b090-d90ff0522a73,11181.5,David Mitchell
POLICY-e3fc1803-64cf-4cbc-a36b-0f26cd509e3f,4514.05,Erin Pham
POLICY-e400cc45-c36a-4eca-9fb2-326613201245,4712.91,Stephanie Smith
POLICY-e402958f-f3ef-4d10-8181-454fc162b4dc,15182.86,Lisa Stewart
POLICY-e4108ab2-42b9-4ce6-9ac3-3df18b896008,2105.53,Rhonda Peterson
POLICY-e437d4ea-0e8f-43f7-96fe-4cb3471198df,5349.51,Stacy Bradley
POLICY-e438c9b8-e7b2-4e3d-855d-d3987ca3ac9b,3662.98,Melanie Hardy
POLICY-e43e04f0-af63-4ef1-b14a-8b295bcda2ab,12379.35,Joseph Butler
POLICY-e43ee105-1d66-4012-bb7c-7a9d837f6ba5,9075.39,Claudia Copeland
POLICY-e44b1041-4902-4031-b1b2-0a4503c58787,7149.99,Douglas Stone
POLICY-e44cae09-d9dd-4432-a554-e5f64f6246bd,4431.51,Henry Oconnell
POLICY-e4545209-73a7-47e1-b939-9c43ddc39739,11777.47,Melanie Coleman
POLICY-e4556bf5-1f8e-4dd5-a9a2-a28f9d9e0734,3812.79,Deanna Maldonado
POLICY-e45cf13c-ec57-4b34-a120-10ecb0e9172f,5427.36,David Richardson
POLICY-e45fe631-7835-436b-93e7-2e944bb837ad,10446.68,Allison Lara
POLICY-e463c6c7-0145-4819-baf1-57be87d06c45,13995.02,April Mullins
POLICY-e467b9d1-4a20-463b-be7f-7f57ff078240,6923.07,Samantha Lawson
POLICY-e46d6e45-0b64-4836-9437-f3214dbb04d3,8031.13,Crystal Mcgee
POLICY-e46e2dba-b347-4e5d-9427-55b5a3d76ef3,5092.57,Anna Jones
POLICY-e46e44db-50a8-44e8-b5e6-09683c69a281,6917.75,Brian Adams
POLICY-e474bfce-07b7-4328-a515-ec4dbe68dca2,9197.31,Gabriel Hancock
POLICY-e4794d7a-28a6-4e03-ab50-780ae1dc09e8,2376.87,Victoria Long
POLICY-e49c773f-8c50-4cb2-bda3-ff8980d8e97a,14775.42,Taylor Munoz
POLICY-e49f9690-b542-451c-b24d-1e3375d9801c,3275.73,Ashley Nguyen
POLICY-e4a550d4-5fb3-4b25-858a-f831e5ba5e59,16853.42,Jason Carroll
POLICY-e4addc6c-2b6c-41c5-bec7-16b07053f739,9184.1,Jason Fuller
POLICY-e4aeef8a-a0c4-4ea2-9159-aa26f66f4591,4249.04,Mark Higgins
POLICY-e4b7630e-7eb4-4af6-966e-cdb8085f305b,3825.56,Timothy Harris
POLICY-e4be3fb9-8a32-4ed9-949b-cf1a30ae1f66,5603.32,Vanessa Ray
POLICY-e4c16044-433e-4fd8-be61-e1889147e40e,3353.7,Michael Gibson
POLICY-e4c19946-4ba0-46e5-bbb9-a961ffc8c199,3370.88,Robert Dominguez
POLICY-e4c19c6e-cfb2-4577-b114-7a4c081f1a86,7665.26,Cindy Whitaker
POLICY-e4cd0a0d-b472-4d79-90e8-18058fbc6b55,2518.51,Jason Parker
POLICY-e4d0e67b-996d-41bd-82be-afb955a60b49,8529.98,Jill Cook
POLICY-e4d21958-3775-464b-a8b3-f1de3a674752,12194.36,Larry Arroyo
POLICY-e4d9e5cb-2b0f-48ef-8b9d-0840508d984f,2543.44,Jennifer Walker
POLICY-e4dafd13-0206-4da9-95cf-ddee428ebcf1,18435.71,Scott Macias
POLICY-e4dd72a1-d759-4d29-8b76-67a17fa09333,4013.77,Barbara Casey
POLICY-e4e0938e-6a72-4736-a91c-12999e802194,3035.4,Jessica Adams
POLICY-e4e1d2bf-3f5b-4a1e-a908-b9371a784a08,2731.82,Caleb Martin
POLICY-e4ec5b18-6a62-4f1c-a7fb-8a9398487819,9995.38,Henry Oconnell
POLICY-e4ed486d-470e-445c-85e9-1e9202cd2176,13644.16,Jo Huerta
POLICY-e4f4336c-1f20-4a9f-b895-6e0a9b558eee,11361.13,Sherry Manning
POLICY-e4f7a7c0-7e38-471a-b528-512606fabcff,6780.55,Amy Lane
POLICY-e4febd7b-edb7-4177-831c-2e8c74b8fe84,3438.99,Barbara Perez
POLICY-e50564e4-81c9-49fa-8240-f15bd28765fd,1756.39,Bryan Frank
POLICY-e5088715-c686-46fc-8679-8e7fa43d746d,6912.17,Nicholas Alexander
POLICY-e50b7618-8903-4899-a461-24483cfa60aa,2471.94,Colleen Hill
POLICY-e51a5fca-160e-475e-876b-fc77c2963d67,9446.39,Holly Ward
POLICY-e51ef837-263a-46ef-acfa-e342ddee057e,13998.34,Dorothy Henderson
POLICY-e527d221-dca9-43d0-be75-94d76c6c4f6f,8188.61,Tara Shah
POLICY-e5327a5e-fc85-4095-8431-2d6c4978f514,2633.36,Timothy Cole
POLICY-e53708f2-13a1-4d16-9973-05901a0fb448,5332.26,Bryan Frank
POLICY-e53b1fd9-5ff7-41bb-a4f0-967542ce701d,13408.18,Jerry Cruz
POLICY-e53d2c2c-fd55-483d-8232-4fa87945a4a4,6970.57,Crystal Benjamin
POLICY-e53e1cd2-3d11-4001-b41c-fd14b2975ee3,11168.29,Kimberly Allen
